sentence_id,unit_id,file,line_start,sentence,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_mapping_validation,source_projection_adequacy,source_theorem_symbols,source_formula_atoms,unsupported_atoms,logical_proof_status,logical_proof_assurance,lean_theorem,natural_language_adequacy,end_to_end_assurance,proof_reason,validation_boundary
SENT-1829,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,68,BM25は、検索語の出現頻度、語の希少性、文書長を使って関連度を計算します。,concrete_technology_claim,AND,"AND(AND(AND(ATOM(lexical=true), ATOM(document_statistics=true)), ATOM(length_normalization=true)), ATOM(retrieval=true))",document_statistics=true;length_normalization=true;lexical=true;retrieval=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1829,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1831,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,70,BM25の確率的枠組みは、現在の実務検索でも基礎となる整理です。,externally_cited_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1831,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1833,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,73,最適値は、チャンク長の分布、質問、検索エンジンの実装によって変わります。,general_technical_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-005,https://doi.org/10.1561/1500000019,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1833,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1835,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,76,BM25の設定は、文書または時点を単位として開発用と保留用へ分けて選びます。,concrete_technology_claim,ATOM,ATOM(temporal_freshness=true),temporal_freshness=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,temporal_freshness=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1836,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,76,同じ文書から作ったチャンクを両方へ分けると、評価対象の内容が開発側へ漏れるためです。,general_technical_claim,ATOM,ATOM(evaluation=true),evaluation=true,SRC-066;SRC-070,https://arxiv.org/abs/2104.08663;https://arxiv.org/abs/2109.10086,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_066_sourceTheorem;SRC_070_sourceTheorem,ann=true;benchmark=true;cost=true;distillation=true;empirical_result=true;evaluation=true;generated_query_representation=true;inverted_index_compatible=true;learned=true;length_normalization=true;lexical=true;ranking_metric=true;rerank=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1836,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1850,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,92,アルゴリズム図A4は、TF-IDFが主に語の出現と希少性を見るのに対し、BM25が語の反復効果を飽和させ、文書長を補正する点へ焦点を当てています。,concrete_technology_claim,AND,"AND(AND(ATOM(lexical=true), ATOM(tf_saturation=true)), ATOM(length_normalization=true))",length_normalization=true;lexical=true;tf_saturation=true,SRC-067;SRC-005,https://doi.org/10.1016/0306-4573%2888%2990021-0;https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_067_sourceTheorem;SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1850,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1852,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,94,実際の順位はTFの定義、正規化、BM25のパラメーター、文書集合によって変わるため、同じ評価集合で比較します。,concrete_technology_claim,UNFORMALIZED,UNFORMALIZED,,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,conditional marker found but antecedent/consequent atoms were incomplete,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1853,4.3.3,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,98,アルゴリズム図A4 TF-IDFとBM25が語の重みを扱う違い,concrete_technology_claim,UNFORMALIZED,UNFORMALIZED,,SRC-067;SRC-005,https://doi.org/10.1016/0306-4573%2888%2990021-0;https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_067_sourceTheorem;SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,no controlled semantic atom recognized,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1856,4.3.4,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,104,BM25Fは、BM25を項目別検索へ拡張し、項目ごとの重みや文書長を考慮する方式です。,concrete_technology_claim,AND,"AND(AND(ATOM(length_normalization=true), ATOM(fielded=true)), ATOM(retrieval=true))",fielded=true;length_normalization=true;retrieval=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1856,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1871,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,128,Document Expansion by Query Predictionは、各documentから想定queryを生成し、その生成textをdocument表現へ追加してretrievalに用いる手法です。,externally_cited_claim,AND,"AND(ATOM(retrieval=true), ATOM(generation=true))",generation=true;retrieval=true,SRC-062,https://arxiv.org/abs/1904.08375,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_062_sourceTheorem,empirical_result=true;generated_query_representation=true;generated_terms=true;latency=true;original_text_preserved=true;rerank=true;retrieval=true,generation=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1876,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,135,学習型疎検索は、学習済みモデルが語彙ごとの重みや展開語を予測し、疎な検索表現を作ります。,general_technical_claim,AND,"AND(AND(ATOM(sparse=true), ATOM(learned=true)), ATOM(retrieval=true))",learned=true;retrieval=true;sparse=true,SRC-068;SRC-069;SRC-070;SRC-062,https://arxiv.org/abs/2107.05720;https://arxiv.org/abs/2104.12016;https://arxiv.org/abs/2109.10086;https://arxiv.org/abs/1904.08375,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_068_sourceTheorem;SRC_069_sourceTheorem;SRC_070_sourceTheorem;SRC_062_sourceTheorem,ann=true;benchmark=true;distillation=true;empirical_result=true;evaluation=true;generated_query_representation=true;generated_terms=true;generation=true;inverted_index_compatible=true;latency=true;learned=true;lexical=true;original_text_preserved=true;ranking_metric=true;rerank=true;retrieval=true;sparse=true;term_impact=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1876,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1878,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,138,SPLADE論文は、Transformer modelから語彙次元のsparse representationを生成し、first-stage rankingへ用いる構成を提案しています。,externally_cited_claim,AND,"AND(AND(AND(ATOM(sparse=true), ATOM(generation=true)), ATOM(dimension_contract=true)), ATOM(parsing=true))",dimension_contract=true;generation=true;parsing=true;sparse=true,SRC-068,https://arxiv.org/abs/2107.05720,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_068_sourceTheorem,ann=true;empirical_result=true;inverted_index_compatible=true;learned=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,dimension_contract=true;generation=true;parsing=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1879,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,139,DeepImpactは、文書中の語が検索へ与える影響を学習しました。,externally_cited_claim,AND,"AND(ATOM(term_impact=true), ATOM(retrieval=true))",retrieval=true;term_impact=true,SRC-069,https://arxiv.org/abs/2104.12016,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_069_sourceTheorem,empirical_result=true;generation=true;inverted_index_compatible=true;learned=true;lexical=true;rerank=true;retrieval=true;sparse=true;term_impact=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1879,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1880,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,140,SPLADE v2は、語ごとの値をまとめる方法と、教師モデルの出力を学ぶ知識蒸留による改善を扱っています。,externally_cited_claim,AND,"AND(ATOM(distillation=true), ATOM(empirical_result=true))",distillation=true;empirical_result=true,SRC-070,https://arxiv.org/abs/2109.10086,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_070_sourceTheorem,ann=true;benchmark=true;distillation=true;empirical_result=true;evaluation=true;generated_query_representation=true;inverted_index_compatible=true;learned=true;lexical=true;ranking_metric=true;retrieval=true;sparse=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1880,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1881,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,142,SPLADE系retrievalのdomain adaptation研究は、domain vocabularyの追加、追加学習、IDF補正を組み合わせ、対象とした五つの専門datasetで改善を報告しています。,concrete_technology_claim,AND,"AND(AND(ATOM(learned=true), ATOM(retrieval=true)), ATOM(empirical_result=true))",empirical_result=true;learned=true;retrieval=true,SRC-068,https://arxiv.org/abs/2107.05720,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_068_sourceTheorem,ann=true;empirical_result=true;inverted_index_compatible=true;learned=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1881,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1883,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,144,専門語sliceの検索漏れが再現した場合だけ学習型疎検索を追加し、BM25併用時のRecall増分と運用費用で採否を決めます。,concrete_technology_claim,IMPLIES,"IMP(ATOM(retrieval=true), AND(AND(AND(AND(ATOM(sparse=true), ATOM(learned=true)), ATOM(retrieval=true)), ATOM(recall_metric=true)), ATOM(cost=true)))",cost=true;learned=true;recall_metric=true;retrieval=true;sparse=true,SRC-005,https://doi.org/10.1561/1500000019,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_005_sourceTheorem,document_statistics=true;evidence_support=true;fielded=true;length_normalization=true;lexical=true;retrieval=true;sparse=true;tf_saturation=true,cost=true;learned=true;recall_metric=true,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-1884,4.3.5,docs/4.質問に合う根拠を探す/4.3.Sparse retrieval.md,146,展開語が増えると転置インデックスの容量と検索処理量が増えます。,general_technical_claim,AND,"AND(AND(ATOM(sparse=true), ATOM(inverted_index_compatible=true)), ATOM(retrieval=true))",inverted_index_compatible=true;retrieval=true;sparse=true,SRC-068;SRC-069;SRC-070;SRC-062,https://arxiv.org/abs/2107.05720;https://arxiv.org/abs/2104.12016;https://arxiv.org/abs/2109.10086;https://arxiv.org/abs/1904.08375,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_068_sourceTheorem;SRC_069_sourceTheorem;SRC_070_sourceTheorem;SRC_062_sourceTheorem,ann=true;benchmark=true;distillation=true;empirical_result=true;evaluation=true;generated_query_representation=true;generated_terms=true;generation=true;inverted_index_compatible=true;latency=true;learned=true;lexical=true;original_text_preserved=true;ranking_metric=true;rerank=true;retrieval=true;sparse=true;term_impact=true;tf_saturation=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_1884,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
