source_id,title,url,trust_tier,inspection_status,evidence_scope,formal_atoms,projection_summary,retrieval_date,notes,source_formula,lean_symbol,projection_adequacy,projection_review_scope,projection_reviewer,projection_review_date,truth_boundary
SRC-136,Towards Trustworthy Retrieval Augmented Generation for Large Language Models: A Survey,https://arxiv.org/abs/2502.06872,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;external_knowledge=true;generation=true;hallucination=true;privacy=true;rag=true;retrieval=true;security=true;temporal_freshness=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, hallucination=true, temporal_freshness=true, security=true, privacy=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, external_knowledge=true, generation=true, hallucination=true, privacy=true, rag=true, retrieval=true, security=true, temporal_freshness=true)",SRC_136_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-137,Fairness and Abstraction in Sociotechnical Systems,https://doi.org/10.1145/3287560.3287598,A,PRIMARY_PAGE_INSPECTED,primary_page,fairness=true;risk=true,No controlled atom recognized,2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(fairness=true, risk=true)",SRC_137_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-138,On the Dangers of Stochastic Parrots,https://dl.acm.org/doi/10.1145/3442188.3445922,A,PRIMARY_PAGE_INSPECTED,primary_page,fairness=true;risk=true,No controlled atom recognized,2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(fairness=true, risk=true)",SRC_138_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-139,Retrieval-Augmented Generation for Large Language Models: A Survey,https://arxiv.org/abs/2312.10997,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;hallucination=true;knowledge_intensive=true;modular=true;rag=true;retrieval=true;temporal_freshness=true,"Controlled projection: rag=true, retrieval=true, generation=true, knowledge_intensive=true, hallucination=true, temporal_freshness=true, evaluation=true, benchmark=true, modular=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, hallucination=true, knowledge_intensive=true, modular=true, rag=true, retrieval=true, temporal_freshness=true)",SRC_139_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-140,Modular RAG: Transforming RAG Systems into LEGO-like Reconfigurable Frameworks,https://arxiv.org/abs/2407.21059,B,PRIMARY_ABSTRACT_INSPECTED,abstract,generation=true;knowledge_intensive=true;modular=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, knowledge_intensive=true, modular=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, knowledge_intensive=true, modular=true, rag=true, retrieval=true)",SRC_140_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-141,Leveraging Passage Retrieval with Generative Models for Open Domain Question Answering,https://arxiv.org/abs/2007.01282,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;generation=true;open_domain_qa=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, external_knowledge=true, open_domain_qa=true, evidence_support=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, evidence_support=true, external_knowledge=true, generation=true, open_domain_qa=true, retrieval=true)",SRC_141_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-142,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/abs/2002.08909,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;modular=true;open_domain_qa=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, open_domain_qa=true, evaluation=true, benchmark=true, modular=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, modular=true, open_domain_qa=true, rag=true, retrieval=true)",SRC_142_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-143,Improving language models by retrieving from trillions of tokens,https://arxiv.org/abs/2112.04426,B,PRIMARY_ABSTRACT_INSPECTED,abstract,generation=true;knowledge_intensive=true;retrieval=true;scalability=true,"Controlled projection: retrieval=true, generation=true, knowledge_intensive=true, scalability=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, knowledge_intensive=true, retrieval=true, scalability=true)",SRC_143_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-144,Open-Domain Question Answering Goes Conversational via Question Rewriting,https://arxiv.org/abs/2010.04898,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;open_domain_qa=true;query_rewrite=true;retrieval=true,"Controlled projection: retrieval=true, open_domain_qa=true, query_rewrite=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, open_domain_qa=true, query_rewrite=true, retrieval=true)",SRC_144_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-145,CONQRR: Conversational Query Rewriting for Retrieval with Reinforcement Learning,https://arxiv.org/abs/2112.08558,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;query_rewrite=true;retrieval=true,"Controlled projection: retrieval=true, query_rewrite=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, query_rewrite=true, retrieval=true)",SRC_145_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-146,Few-Shot Conversational Dense Retrieval,https://arxiv.org/abs/2105.04166,B,PRIMARY_ABSTRACT_INSPECTED,abstract,dense=true;empirical_result=true;learned=true;query_rewrite=true;recall_metric=true;retrieval=true;similarity=dot_product,"Controlled projection: retrieval=true, dense=true, similarity=dot_product, learned=true, query_rewrite=true, recall_metric=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(dense=true, empirical_result=true, learned=true, query_rewrite=true, recall_metric=true, retrieval=true, similarity=dot_product)",SRC_146_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-147,Federated Retrieval Augmented Generation for Multi-Product Question Answering,https://aclanthology.org/2025.coling-industry.33/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;cost=true;empirical_result=true;evaluation=true;generation=true;hallucination=true;rag=true;recall_metric=true;retrieval=true;verification=true,"Controlled projection: rag=true, retrieval=true, generation=true, hallucination=true, verification=true, evaluation=true, benchmark=true, recall_metric=true, cost=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, cost=true, empirical_result=true, evaluation=true, generation=true, hallucination=true, rag=true, recall_metric=true, retrieval=true, verification=true)",SRC_147_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-148,"MoR: Better Handling Diverse Queries with a Mixture of Sparse, Dense, and Human Retrievers",https://aclanthology.org/2025.emnlp-main.601/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,dense=true;empirical_result=true;generation=true;length_normalization=true;lexical=true;modular=true;rag=true;retrieval=true;tf_saturation=true;verification=true,"Controlled projection: rag=true, retrieval=true, generation=true, verification=true, dense=true, lexical=true, tf_saturation=true, length_normalization=true, modular=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(dense=true, empirical_result=true, generation=true, length_normalization=true, lexical=true, modular=true, rag=true, retrieval=true, tf_saturation=true, verification=true)",SRC_148_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-149,R^3AG: Retriever Routing for Retrieval-Augmented Generation,https://aclanthology.org/2026.acl-long.939/,A,PRIMARY_PAGE_INSPECTED,primary_page,adaptive_strategy=true;dimension_contract=true;generation=true;knowledge_intensive=true;rag=true;retrieval=true;verification=true,"Controlled projection: rag=true, retrieval=true, generation=true, knowledge_intensive=true, verification=true, adaptive_strategy=true, dimension_contract=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(adaptive_strategy=true, dimension_contract=true, generation=true, knowledge_intensive=true, rag=true, retrieval=true, verification=true)",SRC_149_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-150,RAT-SQL: Relation-Aware Schema Encoding and Linking for Text-to-SQL Parsers,https://arxiv.org/abs/1911.04942,B,PRIMARY_PAGE_INSPECTED,primary_page,text_to_sql=true,Controlled projection: text_to_sql=true,2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,AND(text_to_sql=true),SRC_150_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
